id,query,url1,url2,winner,comment
289,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/luismanuelperez,https://linkedin.com/in/kate-scott-52035116a,,
811,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/blakecain,https://linkedin.com/in/bruno-yoffe,,
601,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,https://linkedin.com/in/samueldevyver,https://linkedin.com/in/sarah8962,,
235,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,https://linkedin.com/in/genevievejurvetson,https://linkedin.com/in/piyush-prahladka,,
899,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/alex-bozhenko-7770b632,https://linkedin.com/in/dmitry-ganshin,,
261,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/vasiliy-jigalov,https://linkedin.com/in/vysotskyidev,,
299,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/mikhail-kozlov-phd-0a14035,https://linkedin.com/in/ivan-katkov,,
527,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/cary-g-jones,https://linkedin.com/in/malexer,,
23,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/kirillkliushkin,https://linkedin.com/in/ivan-pashnov,,
879,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,https://linkedin.com/in/johnfirebaugh,https://linkedin.com/in/zain-i-711280210,,
820,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/pjvillarreal,https://linkedin.com/in/charul-t-857b0120,,
578,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/troybarba,https://linkedin.com/in/pjledorze,,
327,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/johnjung,https://linkedin.com/in/alex-dunlop-39b26889,,
761,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/matte2f,https://linkedin.com/in/smita1,,
692,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/alex-dunlop-39b26889,https://linkedin.com/in/sam-abraham91,,
662,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/bryan-chan-53b16312,https://linkedin.com/in/ityaad7,,
67,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/mingyang-zhang-8554765,https://linkedin.com/in/pradeep-s-shet-697a4a115,,
411,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/catalinoeusebio,https://linkedin.com/in/yang-yang-65aa594b,,
451,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/rajeevbehera,https://linkedin.com/in/kenjikuramoto,,
617,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/tarrant-moses-b9289919,https://linkedin.com/in/terry-daniels-2432a25a,,
859,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/sagar-patel-01,https://linkedin.com/in/andrew-shane,,
436,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/kathleenpoulos,https://linkedin.com/in/peter-longo-a97aa13,,
59,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/philmarks81,https://linkedin.com/in/deborah-golden,,
753,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,https://linkedin.com/in/rparasiliti,https://linkedin.com/in/eric1a,,
198,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,https://linkedin.com/in/techtiffrecruits,https://linkedin.com/in/nora-shafi-b6665a1b8,,
590,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/thazhmon,https://linkedin.com/in/faviero,,
584,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/hanleyweng,https://linkedin.com/in/vikas-bhutani-04804a24,,
973,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/jan-newberry,https://linkedin.com/in/pranavijavangula,,
10,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/dani-shalmone,https://linkedin.com/in/stephaniekingho,,
210,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/cameron-heymans-47b5ab38,https://linkedin.com/in/nadia-langha,,
626,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,https://linkedin.com/in/anoop-soni,https://linkedin.com/in/nick-lobuglio-5a9312b,,
296,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,https://linkedin.com/in/kttucker,https://linkedin.com/in/emilyyee,,
837,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/pengfeiren,https://linkedin.com/in/ashish-ghatge,,
902,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/diya-li,https://linkedin.com/in/krithika-swaminathan-920a7713,,
621,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/bingai1985,https://linkedin.com/in/sheng-wan-873a5123,,
96,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/jeff-c-j-kuo-8429007b,https://linkedin.com/in/kgnandanwar,,
924,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/yuquan-x-983080a1,https://linkedin.com/in/premavn,,
883,a senior UX designer who is in san francisco that has been a founding ux designer,https://linkedin.com/in/marshainteractive,https://linkedin.com/in/thecoreyhunt,,
218,digital marketer manager with experience in the biotech. Only show people from the U.S.,https://linkedin.com/in/monicapmendoza,https://linkedin.com/in/scott-kane-柯世杰-5bb4a739,,
947,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/kevin-oishi-ab865839,https://linkedin.com/in/joshua-snodgrass-a3a4184a,,
382,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/dale-synnes-ba603634,https://linkedin.com/in/brianogbonna,,
328,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/mary-karimova-598290337,https://linkedin.com/in/ccook95,,
307,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/amykloh,https://linkedin.com/in/jamesschwahn,,
636,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/juliet-meyer,https://linkedin.com/in/aaellis,,
280,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/andrewstief,https://linkedin.com/in/abemezrich,,
741,founder of fintech startup. Only show people from the U.S.,https://linkedin.com/in/haider-naeem,https://linkedin.com/in/ravibalasubramanian,,
513,founders who sold their companies or did an IPO. Only show people from the U.S.,https://linkedin.com/in/luke-mcentee-0872aa132,https://linkedin.com/in/drewhouston,,
439,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,https://linkedin.com/in/lionel-mason-mpa,https://linkedin.com/in/mattelhotiby,,
938,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,https://linkedin.com/in/oscaryih,https://linkedin.com/in/miral-p-b2b53377,,
604,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/naimimami,https://linkedin.com/in/christopher-hemminger-78610221b,,
660,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/jeff-johnson-9487a25,https://linkedin.com/in/cklam12345,,
221,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/matt-osborn-3340712a,https://linkedin.com/in/egbe-iyamu-86053a160,,
174,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/radhikaiyengar13,https://linkedin.com/in/sid-mikhail,,
371,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/jacquelinemartoral,https://linkedin.com/in/radhikaiyengar13,,
370,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/christina-b-542440146,https://linkedin.com/in/nyezhnyk,,
107,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/bryan-fuentes,https://linkedin.com/in/mashley,,
549,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/jeffer1224,https://linkedin.com/in/justin-cook-bb102939,,
139,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/william-newlon-95b515179,https://linkedin.com/in/product-winston,,
543,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/duke-yancey-8a0a2b12,https://linkedin.com/in/bryonhart,,
101,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/joseph-zambrano-b4325416a,https://linkedin.com/in/hashimmuhammad,,
39,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/zura-papiashvili123456,https://linkedin.com/in/kachayev,,
787,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/talaman,https://linkedin.com/in/joshua-gray-65a99549,,
542,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/dbkaplun,https://linkedin.com/in/vladimir--kharchenko,,
589,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,https://linkedin.com/in/ragheb-raad-548262162,https://linkedin.com/in/varun-kamath,,
