id,query,url1,url2,winner,comment
225,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/devashrampersaud,https://linkedin.com/in/iampaolacpostiglione,,
851,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/carolina-gutierrez-93924756,https://linkedin.com/in/markus-siebeneick,,
171,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/chrisevangelista,https://linkedin.com/in/jeremyaaronlong,,
511,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,https://linkedin.com/in/harutyun-musheghyan-a238461b0,https://linkedin.com/in/navishjain,,
437,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,https://linkedin.com/in/nika-nadiradze-921367255,https://linkedin.com/in/robmomary,,
579,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",https://linkedin.com/in/nikita-starichenko,https://linkedin.com/in/chingis-k,,
503,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,https://linkedin.com/in/ebengeer,https://linkedin.com/in/sfsgagi,,
157,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,https://linkedin.com/in/keyon-elam-22a032325,https://linkedin.com/in/wernull,,
891,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/srikanthnomula1,https://linkedin.com/in/narendra-yellapu,,
119,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/michael-hahn-2272042,https://linkedin.com/in/stanlyshellyg,,
297,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/nick-breslin-3833a222,https://linkedin.com/in/kwoodenbrown,,
162,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/matthew-shiebler-8ba322186,https://linkedin.com/in/tayyab-shahid-svetro,,
651,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/vinceduran,https://linkedin.com/in/marci-lorentz-8390a4a,,
403,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/nick-talone,https://linkedin.com/in/codywiebelhaus,,
452,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/andrewlwebb,https://linkedin.com/in/mike-snyder-0520485,,
850,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/eric-scharmach-60552a8,https://linkedin.com/in/jeffreyparker001,,
807,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/codywiebelhaus,https://linkedin.com/in/timothyjohnson81,,
8,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/christinewilkes,https://linkedin.com/in/leeng,,
762,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/albivela,https://linkedin.com/in/luke-e-keller,,
964,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/sudha-a-02522740,https://linkedin.com/in/vedrashko,,
658,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/opsmgrstevenhunt,https://linkedin.com/in/peplupo,,
16,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/juliaschwartz,https://linkedin.com/in/touseef-bari,,
517,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/luke-e-keller,https://linkedin.com/in/david-rothenstein-7b96649,,
414,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,https://linkedin.com/in/ryan-seabury,https://linkedin.com/in/patrick-mcdonnell-pmp-csm-0517062,,
606,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,https://linkedin.com/in/marinapieplow,https://linkedin.com/in/lee-0-eugene,,
979,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,https://linkedin.com/in/dane-zink-761551124,https://linkedin.com/in/shelly-goldstein-241562164,,
951,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,https://linkedin.com/in/jessica-maldez-7816a257,https://linkedin.com/in/adrianbarreto26,,
26,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/xutony,https://linkedin.com/in/silbermann,,
480,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/brianchesky,https://linkedin.com/in/afraa-jasim-6ab9b93b,,
909,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/juliataylorcheek,https://linkedin.com/in/brianchesky,,
993,"Senior Organic Chemist California, Berkeley PhD Management skills Russian speaking Organic lab experience. Only show people from the U.S.",https://linkedin.com/in/elena-rogojina-268a939,https://linkedin.com/in/volodymyrkysil,,
971,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/yinjian-huang,https://linkedin.com/in/advaitgadre,,
945,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/vikas-bhutani-04804a24,https://linkedin.com/in/xufeiwang-eric,,
801,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/marcusbothsa,https://linkedin.com/in/shravan-gururaj-89269295,,
421,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/olgarefsland,https://linkedin.com/in/eveeburgard,,
965,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/linda-marina-48022411b,https://linkedin.com/in/sujayadarke,,
984,Venture investor. Only show people from the U.S.,https://linkedin.com/in/andrew-tan-b880b9142,https://linkedin.com/in/onusa,,
262,Venture investor. Only show people from the U.S.,https://linkedin.com/in/timsuzman,https://linkedin.com/in/ethan-brown-191b9120a,,
755,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,https://linkedin.com/in/stephanie-webb-3a96a72,https://linkedin.com/in/angiepaik,,
967,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/ashish-ghatge,https://linkedin.com/in/nickarmstrongcrews,,
685,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/hayden-m-morgan,https://linkedin.com/in/jeremy-nash-6a35bb18,,
830,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/jeremy-nash-6a35bb18,https://linkedin.com/in/ibrahim-yussif-85a79669,,
207,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/bishwamoy,https://linkedin.com/in/hayden-m-morgan,,
586,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/steven-chen-a9baa562,https://linkedin.com/in/diya-li,,
111,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,https://linkedin.com/in/laura-sandoval-b3b1b651,https://linkedin.com/in/lenlangkau,,
712,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,https://linkedin.com/in/janine-henschel-cpc-312853145,https://linkedin.com/in/hannah-miller-msw,,
226,a senior UX designer who is in san francisco that has been a founding ux designer,https://linkedin.com/in/seema-a-b817b010a,https://linkedin.com/in/paulclaytonsmith,,
364,a senior UX designer who is in san francisco that has been a founding ux designer,https://linkedin.com/in/mingjie-jay-chen-57507898,https://linkedin.com/in/seema-a-b817b010a,,
322,digital marketer manager with experience in the biotech. Only show people from the U.S.,https://linkedin.com/in/caseygold,https://linkedin.com/in/jessicalmorrell,,
48,digital marketer manager with experience in the biotech. Only show people from the U.S.,https://linkedin.com/in/finne,https://linkedin.com/in/claudia-li-90923052,,
229,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/justin-brooks-735ba614,https://linkedin.com/in/kunigal-nagabushana,,
103,founder of fintech startup. Only show people from the U.S.,https://linkedin.com/in/bart-longson-b2a68448,https://linkedin.com/in/bryan-wagstaff-551b029,,
190,founder of fintech startup. Only show people from the U.S.,https://linkedin.com/in/davecox79,https://linkedin.com/in/lesleygao,,
732,founders who sold their companies or did an IPO. Only show people from the U.S.,https://linkedin.com/in/ga-gerardadams,https://linkedin.com/in/luther,,
150,founders who sold their companies or did an IPO. Only show people from the U.S.,https://linkedin.com/in/gerryhays,https://linkedin.com/in/jasmineellis,,
877,founders who sold their companies or did an IPO. Only show people from the U.S.,https://linkedin.com/in/mattschnuck,https://linkedin.com/in/wael-jbara-91609b49,,
515,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/diegomorales17,https://linkedin.com/in/jeff-johnson-9487a25,,
623,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/shawnbzhang,https://linkedin.com/in/joaquinmarques,,
841,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/manishmehta2,https://linkedin.com/in/shawnbzhang,,
750,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/enjoy2code,https://linkedin.com/in/venkatkotla,,
968,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/bryonhart,https://linkedin.com/in/mcurtes,,
759,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/morgan-pastner-jaffe,https://linkedin.com/in/vinayakvedantam,,
180,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/eileenynhung,https://linkedin.com/in/matthewauster,,
36,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/bharat-kalyan-melam-a94a6621b,https://linkedin.com/in/peter-r-84175b177,,
746,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/jay-lee-45703b53,https://linkedin.com/in/nandi-s-python,,
843,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/sreedevi-ramasubramani-78bb21277,https://linkedin.com/in/josh-090617177,,
723,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/mark-meteisis,https://linkedin.com/in/haydenbarnett1,,
301,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/muhammad-shiraz-580152347,https://linkedin.com/in/djangodeveloper,,
419,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/maxim-proskurin,https://linkedin.com/in/paul-uvik-python-django,,
780,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/mike-alekseenko-7b19b713b,https://linkedin.com/in/zura-papiashvili123456,,
704,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,https://linkedin.com/in/hussain-ghonem-966340244,https://linkedin.com/in/neil-hansen-45a23141,,
45,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,https://linkedin.com/in/dylan-kaplan-32351887,https://linkedin.com/in/conwayann,,
