id,query,url1,url2,winner,comment
344,COOs from small consumer hardware companies in California,https://linkedin.com/in/ed-white6,https://linkedin.com/in/lyes-bouhazem-145765146,,
29,COOs from small consumer hardware companies in California,https://linkedin.com/in/jeffrey-chiappone,https://linkedin.com/in/kevin-brown-086b089,,
81,COOs from small consumer hardware companies in California,https://linkedin.com/in/brandonconnors,https://linkedin.com/in/kellan-o-connor-1203203,,
362,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",https://linkedin.com/in/joshua-garrett-74542110a,https://linkedin.com/in/lauren-bryant-8861b7114,,
490,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",https://linkedin.com/in/andrew-holtz-807399245,https://linkedin.com/in/johnhartmann,,
239,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/michaeljrcuriel,https://linkedin.com/in/brigid-mulroy,,
904,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/00markhughes00,https://linkedin.com/in/gracezlu,,
84,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/johnbakaldin,https://linkedin.com/in/sean-hauser-107ab1a4,,
266,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",https://linkedin.com/in/brandon-mcalister-01,https://linkedin.com/in/brendan-ter-wee,,
783,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",https://linkedin.com/in/kate-scott-52035116a,https://linkedin.com/in/kevinkevinho,,
7,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,https://linkedin.com/in/philipychan,https://linkedin.com/in/jeremy-kusner,,
306,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,https://linkedin.com/in/jeremy-kusner,https://linkedin.com/in/daniel-johnson-8689732bb,,
799,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,https://linkedin.com/in/shahbaz-ali7,https://linkedin.com/in/lucianogiannini,,
916,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/stephanie-h-nguyen,https://linkedin.com/in/adrianaaranda,,
211,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",https://linkedin.com/in/clint-maguire-1412b,https://linkedin.com/in/byron-ceasar,,
596,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",https://linkedin.com/in/amit-dugar-43b51949,https://linkedin.com/in/shivaprasadnc,,
717,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/joseph-ray-8005784a,https://linkedin.com/in/charliharrell,,
894,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/yukosakai,https://linkedin.com/in/robert-j-larison-cpa-pmp-b330a91b,,
734,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/ayushsaraswat,https://linkedin.com/in/ronit-krug,,
963,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",https://linkedin.com/in/kevin-liu-cal,https://linkedin.com/in/christale-singh-976b1a71,,
33,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/sandra-m-ortiz-83a99131,https://linkedin.com/in/corinne-k-777009112,,
900,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/tyler-luc-8056497,https://linkedin.com/in/hunter-grossman-94a96519,,
925,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,https://linkedin.com/in/michael-g-237759150,https://linkedin.com/in/georgenavarro,,
97,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/tomcgibson,https://linkedin.com/in/drsuelam,,
381,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/daryl-marvin,https://linkedin.com/in/tomcgibson,,
994,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",https://linkedin.com/in/david-beal-63663b4b,https://linkedin.com/in/albivela,,
141,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,https://linkedin.com/in/nicole-leser-2a22a215b,https://linkedin.com/in/marsh-lefler-1008313,,
481,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,https://linkedin.com/in/veronica-sugrue-mba-27643410a,https://linkedin.com/in/panax-xie-0146b1322,,
428,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,https://linkedin.com/in/khadijah-ahmad-484692a5,https://linkedin.com/in/eginn,,
465,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/viniciusvacanti,https://linkedin.com/in/david-young-a02792149,,
922,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/vlad-tenev-7037591b,https://linkedin.com/in/benshoemate,,
519,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/patmccusker,https://linkedin.com/in/jordanglee,,
357,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/timothy-smith-93728121,https://linkedin.com/in/vlad-tenev-7037591b,,
918,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/anjismail,https://linkedin.com/in/viniciusvacanti,,
109,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/jeremyhcai,https://linkedin.com/in/scottbecker,,
77,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/scottbecker,https://linkedin.com/in/jasmineellis,,
514,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/topsecretuser,https://linkedin.com/in/thazhmon,,
950,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,https://linkedin.com/in/gyalif,https://linkedin.com/in/nickmaathews,,
65,"Senior Organic Chemist California, Berkeley PhD Management skills Russian speaking Organic lab experience. Only show people from the U.S.",https://linkedin.com/in/vladimir-sofiyev-a6907116,https://linkedin.com/in/narine-karamyan,,
535,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/natalliadesign,https://linkedin.com/in/kaori-rei-1021a6177,,
398,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",https://linkedin.com/in/kaori-rei-1021a6177,https://linkedin.com/in/achyut-khanpara,,
827,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/liz-fowler,https://linkedin.com/in/rueben-,,
655,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/digitalstats,https://linkedin.com/in/cnebeker,,
331,VP of Marketing based in LA with strong understandings of data analytics,https://linkedin.com/in/sujayadarke,https://linkedin.com/in/laurenyu,,
603,Venture investor. Only show people from the U.S.,https://linkedin.com/in/derekjhafner,https://linkedin.com/in/deadra-williams-39523437,,
333,Venture investor. Only show people from the U.S.,https://linkedin.com/in/deadra-williams-39523437,https://linkedin.com/in/michael-f-9b578b13a,,
935,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,https://linkedin.com/in/chris-jonesy-jones-28346255,https://linkedin.com/in/andrewzbikowski,,
250,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,https://linkedin.com/in/sciencesteve,https://linkedin.com/in/anthony-kaigwa,,
231,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,https://linkedin.com/in/ifedunni,https://linkedin.com/in/nate-jacobs,,
449,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,https://linkedin.com/in/ujasmandavia,https://linkedin.com/in/anantsakharkar,,
789,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,https://linkedin.com/in/tom-hajny-3293471a,https://linkedin.com/in/tiffanydeblasio-1980,,
523,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,https://linkedin.com/in/tiffanydeblasio-1980,https://linkedin.com/in/rahulhrana,,
975,a senior UX designer who is in san francisco that has been a founding ux designer,https://linkedin.com/in/kevdesigns,https://linkedin.com/in/deepika-agarwal-bayarea,,
708,digital marketer manager with experience in the biotech. Only show people from the U.S.,https://linkedin.com/in/elise-m-morrison,https://linkedin.com/in/brian-lotterman,,
165,digital marketer manager with experience in the biotech. Only show people from the U.S.,https://linkedin.com/in/scott-kane-柯世杰-5bb4a739,https://linkedin.com/in/heidi-h-a899645,,
204,engineers with security clearance from top engineering programs. Only show people from the U.S.,https://linkedin.com/in/justin-j-fu,https://linkedin.com/in/louis-pochet-6626ab45,,
3,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/angelaceccarelli,https://linkedin.com/in/rada-katz-661200149,,
501,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/azapo,https://linkedin.com/in/sean-henderson-301124164,,
49,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,https://linkedin.com/in/joe-eck,https://linkedin.com/in/andrewkleinonline,,
286,founder of fintech startup. Only show people from the U.S.,https://linkedin.com/in/timothyflannery,https://linkedin.com/in/marc-leipold,,
31,founders who sold their companies or did an IPO. Only show people from the U.S.,https://linkedin.com/in/shilpa-nayak-a26a31142,https://linkedin.com/in/shutterstock,,
430,founders who sold their companies or did an IPO. Only show people from the U.S.,https://linkedin.com/in/mindyfinn,https://linkedin.com/in/gavin-zuchlinski-30b06885,,
468,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/johnlangton,https://linkedin.com/in/edwardmangini,,
82,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",https://linkedin.com/in/lisafchang,https://linkedin.com/in/jessetolson,,
323,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",https://linkedin.com/in/bradley-lewis-foster-5613b29,https://linkedin.com/in/amorgans,,
695,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/nateceres,https://linkedin.com/in/brice-morrison-617a954,,
798,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/kimmi-wall-55361913,https://linkedin.com/in/duke-yancey-8a0a2b12,,
196,product manager social referral and community mechanics in apps. Only show people from the U.S.,https://linkedin.com/in/vinayakvedantam,https://linkedin.com/in/nateceres,,
575,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/peter-r-84175b177,https://linkedin.com/in/itsmeramc,,
9,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/djangodeveloper,https://linkedin.com/in/heena123,,
290,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",https://linkedin.com/in/bob-6b3335255,https://linkedin.com/in/mark-meteisis,,
305,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/dimashmidt,https://linkedin.com/in/ivan-tiapin,,
824,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",https://linkedin.com/in/marcopashkov,https://linkedin.com/in/giorgi-kakulashvili-49a441131,,
495,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,https://linkedin.com/in/jason-majors,https://linkedin.com/in/jaikpet,,
5,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,https://linkedin.com/in/varun-kamath,https://linkedin.com/in/george-albertson,,
731,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,https://linkedin.com/in/timothy-smith-93728121,https://linkedin.com/in/dallinanderson,,
796,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,https://linkedin.com/in/greg-gunn-1061388,https://linkedin.com/in/radhikaiyengar13,,
2,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,https://linkedin.com/in/joshpxyne,https://linkedin.com/in/luke-mcentee-0872aa132,,
797,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,https://linkedin.com/in/mikejohns,https://linkedin.com/in/martin-claure-316980,,
155,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,https://linkedin.com/in/sharathkoochana,https://linkedin.com/in/robymiller,,
