id,query,rank,source1,docid1,source2,docid2,url1,url2,winner,comment
438,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",5.0,Exa.AI,adam-salter-5105a12b,PeopleGPT,mickeyrichardson,https://linkedin.com/in/adam-salter-5105a12b,https://linkedin.com/in/mickeyrichardson,,
981,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,8.0,Exa.AI,maxas-volodin,Pearch.AI,thomas-h-krause,https://linkedin.com/in/maxas-volodin,https://linkedin.com/in/thomas-h-krause,,
509,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,3.0,Pearch.AI,berryalex,PeopleGPT,saileshkrishnamurthy,https://linkedin.com/in/berryalex,https://linkedin.com/in/saileshkrishnamurthy,,
496,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,9.0,PeopleGPT,dmitryreznik,Pearch.AI,ryanroccio,https://linkedin.com/in/dmitryreznik,https://linkedin.com/in/ryanroccio,,
186,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,1.0,LinkedIn,bonita-harriston-leadership-coach,Exa.AI,maxim-dashko,https://linkedin.com/in/bonita-harriston-leadership-coach,https://linkedin.com/in/maxim-dashko,,
358,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,3.0,Exa.AI,ksenia-zhitomirskaya-095743b1,PeopleGPT,caitlynlamdin,https://linkedin.com/in/ksenia-zhitomirskaya-095743b1,https://linkedin.com/in/caitlynlamdin,,
624,COOs from small consumer hardware companies in California,8.0,Exa.AI,lenore-edman-86577a6,LinkedIn,roland-delarosa,https://linkedin.com/in/lenore-edman-86577a6,https://linkedin.com/in/roland-delarosa,,
906,COOs from small consumer hardware companies in California,4.0,Exa.AI,kellan-o-connor-1203203,LinkedIn,martinkloiber,https://linkedin.com/in/kellan-o-connor-1203203,https://linkedin.com/in/martinkloiber,,
293,COOs from small consumer hardware companies in California,0.0,Pearch.AI,tyler-howard-63586b98,LinkedIn,timothy-dominguez-03ab3844,https://linkedin.com/in/tyler-howard-63586b98,https://linkedin.com/in/timothy-dominguez-03ab3844,,
931,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,0.0,LinkedIn,pamkinnaird,Pearch.AI,thairu,https://linkedin.com/in/pamkinnaird,https://linkedin.com/in/thairu,,
410,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,6.0,LinkedIn,katherine-vaz-gomes,Exa.AI,helenye0,https://linkedin.com/in/katherine-vaz-gomes,https://linkedin.com/in/helenye0,,
846,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",2.0,Pearch.AI,lesliereilly,Exa.AI,suzan-payne-77396819,https://linkedin.com/in/lesliereilly,https://linkedin.com/in/suzan-payne-77396819,,
129,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",9.0,Pearch.AI,crystalsorokin,PeopleGPT,lisanicoletaylor,https://linkedin.com/in/crystalsorokin,https://linkedin.com/in/lisanicoletaylor,,
720,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",2.0,PeopleGPT,hannahjudge,Exa.AI,manuelchacon1,https://linkedin.com/in/hannahjudge,https://linkedin.com/in/manuelchacon1,,
928,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",2.0,LinkedIn,bruno-yoffe,PeopleGPT,hannahjudge,https://linkedin.com/in/bruno-yoffe,https://linkedin.com/in/hannahjudge,,
232,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,1.0,LinkedIn,prodakt-navole,Exa.AI,xnitingupta,https://linkedin.com/in/prodakt-navole,https://linkedin.com/in/xnitingupta,,
233,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,2.0,Exa.AI,sarah8962,LinkedIn,tarun-jeet-singh-515762142,https://linkedin.com/in/sarah8962,https://linkedin.com/in/tarun-jeet-singh-515762142,,
953,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",5.0,Exa.AI,oleksandr-novytskyi-bab93660,Pearch.AI,aleksey-korshuk,https://linkedin.com/in/oleksandr-novytskyi-bab93660,https://linkedin.com/in/aleksey-korshuk,,
987,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",7.0,LinkedIn,malexer,PeopleGPT,alexander-petrovski-4292b7205,https://linkedin.com/in/malexer,https://linkedin.com/in/alexander-petrovski-4292b7205,,
112,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,4.0,Exa.AI,lucianogiannini,PeopleGPT,jeffcarbonella,https://linkedin.com/in/lucianogiannini,https://linkedin.com/in/jeffcarbonella,,
183,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,7.0,PeopleGPT,scottpustay,LinkedIn,samuelcasilva,https://linkedin.com/in/scottpustay,https://linkedin.com/in/samuelcasilva,,
123,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",8.0,PeopleGPT,smita1,LinkedIn,michael-garcia-mbahr,https://linkedin.com/in/smita1,https://linkedin.com/in/michael-garcia-mbahr,,
627,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",4.0,Exa.AI,charul-t-857b0120,LinkedIn,chad-tevlin-720058110,https://linkedin.com/in/charul-t-857b0120,https://linkedin.com/in/chad-tevlin-720058110,,
505,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",4.0,LinkedIn,vishwa-shah-719143154,PeopleGPT,mingyang-zhang-8554765,https://linkedin.com/in/vishwa-shah-719143154,https://linkedin.com/in/mingyang-zhang-8554765,,
869,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",1.0,Pearch.AI,gabecordova,PeopleGPT,michael-hahn-2272042,https://linkedin.com/in/gabecordova,https://linkedin.com/in/michael-hahn-2272042,,
744,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",7.0,LinkedIn,divya-bora-2ab3b0115,PeopleGPT,tong-chang-19b58750,https://linkedin.com/in/divya-bora-2ab3b0115,https://linkedin.com/in/tong-chang-19b58750,,
760,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",9.0,Exa.AI,prasannakbv,Pearch.AI,ran-tian-138063156,https://linkedin.com/in/prasannakbv,https://linkedin.com/in/ran-tian-138063156,,
202,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",3.0,LinkedIn,pabloleal,Pearch.AI,rajeevbehera,https://linkedin.com/in/pabloleal,https://linkedin.com/in/rajeevbehera,,
972,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",4.0,Exa.AI,tayyab-shahid-svetro,PeopleGPT,drupeek,https://linkedin.com/in/tayyab-shahid-svetro,https://linkedin.com/in/drupeek,,
607,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,3.0,LinkedIn,inna-pinkhasova,Pearch.AI,tyler-luc-8056497,https://linkedin.com/in/inna-pinkhasova,https://linkedin.com/in/tyler-luc-8056497,,
246,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",0.0,Pearch.AI,kristen-russell-3874a07,LinkedIn,nebi-alemu-787877b,https://linkedin.com/in/kristen-russell-3874a07,https://linkedin.com/in/nebi-alemu-787877b,,
765,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",7.0,Exa.AI,michael-wynblatt-56b6,LinkedIn,sudha-a-02522740,https://linkedin.com/in/michael-wynblatt-56b6,https://linkedin.com/in/sudha-a-02522740,,
402,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,2.0,LinkedIn,chris-gutierrez-ca,Exa.AI,philip-mccullick-6529977,https://linkedin.com/in/chris-gutierrez-ca,https://linkedin.com/in/philip-mccullick-6529977,,
874,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,7.0,Exa.AI,rhea-roy-ganguly,LinkedIn,ea-denise-noveno-0ab3a426b,https://linkedin.com/in/rhea-roy-ganguly,https://linkedin.com/in/ea-denise-noveno-0ab3a426b,,
282,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,4.0,LinkedIn,sheryl-lynn-soon-5b274324b,Exa.AI,andrevnguyen,https://linkedin.com/in/sheryl-lynn-soon-5b274324b,https://linkedin.com/in/andrevnguyen,,
384,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,0.0,PeopleGPT,radhikaiyengar13,Pearch.AI,juliataylorcheek,https://linkedin.com/in/radhikaiyengar13,https://linkedin.com/in/juliataylorcheek,,
709,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",4.0,Exa.AI,yixuan-luo,PeopleGPT,yunjichung,https://linkedin.com/in/yixuan-luo,https://linkedin.com/in/yunjichung,,
889,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",3.0,PeopleGPT,lesha-gajjar,Exa.AI,yinjwang,https://linkedin.com/in/lesha-gajjar,https://linkedin.com/in/yinjwang,,
347,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",5.0,Exa.AI,yunjieyao,LinkedIn,kunjvyas26,https://linkedin.com/in/yunjieyao,https://linkedin.com/in/kunjvyas26,,
640,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",5.0,Pearch.AI,katdlf,PeopleGPT,helenzh,https://linkedin.com/in/katdlf,https://linkedin.com/in/helenzh,,
376,VP of Marketing based in LA with strong understandings of data analytics,5.0,Pearch.AI,jordan-rudin-dierks-2834b041,Exa.AI,linda-marina-48022411b,https://linkedin.com/in/jordan-rudin-dierks-2834b041,https://linkedin.com/in/linda-marina-48022411b,,
648,VP of Marketing based in LA with strong understandings of data analytics,4.0,Exa.AI,rosekomesar,PeopleGPT,victoriaekwenuke,https://linkedin.com/in/rosekomesar,https://linkedin.com/in/victoriaekwenuke,,
639,VP of Marketing based in LA with strong understandings of data analytics,9.0,Pearch.AI,martyturman,Exa.AI,syeasar,https://linkedin.com/in/martyturman,https://linkedin.com/in/syeasar,,
400,VP of Marketing based in LA with strong understandings of data analytics,3.0,Exa.AI,edwinaloh,Pearch.AI,jameswinstead,https://linkedin.com/in/edwinaloh,https://linkedin.com/in/jameswinstead,,
886,Venture investor. Only show people from the U.S.,2.0,Exa.AI,dean-feldman-315360156,PeopleGPT,charlesraub,https://linkedin.com/in/dean-feldman-315360156,https://linkedin.com/in/charlesraub,,
632,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,4.0,Pearch.AI,tina-woodhart,LinkedIn,anoop-soni,https://linkedin.com/in/tina-woodhart,https://linkedin.com/in/anoop-soni,,
373,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,0.0,Pearch.AI,brianmoonperigean,LinkedIn,alexakhremenko,https://linkedin.com/in/brianmoonperigean,https://linkedin.com/in/alexakhremenko,,
842,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,1.0,LinkedIn,aaron-drake-seattle,PeopleGPT,jimmydief,https://linkedin.com/in/aaron-drake-seattle,https://linkedin.com/in/jimmydief,,
855,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,7.0,PeopleGPT,jgerigmeyer,LinkedIn,paulkruger,https://linkedin.com/in/jgerigmeyer,https://linkedin.com/in/paulkruger,,
641,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,6.0,Pearch.AI,yifanyang0814,PeopleGPT,alain-minier-43b41217,https://linkedin.com/in/yifanyang0814,https://linkedin.com/in/alain-minier-43b41217,,
488,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,9.0,Exa.AI,chris-song-85897345,LinkedIn,bingai1985,https://linkedin.com/in/chris-song-85897345,https://linkedin.com/in/bingai1985,,
279,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,2.0,Pearch.AI,rohithkrishnag,Exa.AI,kaipeiyang,https://linkedin.com/in/rohithkrishnag,https://linkedin.com/in/kaipeiyang,,
267,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,0.0,Exa.AI,sai-kethamakka-4287462b,LinkedIn,varun-haritsa-0b9145137,https://linkedin.com/in/sai-kethamakka-4287462b,https://linkedin.com/in/varun-haritsa-0b9145137,,
325,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,7.0,LinkedIn,kgnandanwar,Pearch.AI,xiufeng-song-hiring-4b306341,https://linkedin.com/in/kgnandanwar,https://linkedin.com/in/xiufeng-song-hiring-4b306341,,
671,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,4.0,Exa.AI,sanela-buharalija,LinkedIn,monicabrandt,https://linkedin.com/in/sanela-buharalija,https://linkedin.com/in/monicabrandt,,
463,digital marketer manager with experience in the biotech. Only show people from the U.S.,9.0,PeopleGPT,niktajaberzadeh,LinkedIn,rileybeard,https://linkedin.com/in/niktajaberzadeh,https://linkedin.com/in/rileybeard,,
637,engineers with security clearance from top engineering programs. Only show people from the U.S.,3.0,Pearch.AI,tim-hutchison-272a054a,PeopleGPT,daiwei-li-64918215,https://linkedin.com/in/tim-hutchison-272a054a,https://linkedin.com/in/daiwei-li-64918215,,
958,engineers with security clearance from top engineering programs. Only show people from the U.S.,6.0,LinkedIn,dscarangella,Exa.AI,wilson-rydalch,https://linkedin.com/in/dscarangella,https://linkedin.com/in/wilson-rydalch,,
645,engineers with security clearance from top engineering programs. Only show people from the U.S.,8.0,LinkedIn,apoorva-ramagiri-2a4b60229,Pearch.AI,stacy-georgilas-captain-m-s-e-a119688,https://linkedin.com/in/apoorva-ramagiri-2a4b60229,https://linkedin.com/in/stacy-georgilas-captain-m-s-e-a119688,,
676,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,6.0,Exa.AI,domenico-cantone-18a00078,PeopleGPT,erictaubert,https://linkedin.com/in/domenico-cantone-18a00078,https://linkedin.com/in/erictaubert,,
819,founder of fintech startup. Only show people from the U.S.,8.0,PeopleGPT,saeidkian,LinkedIn,rachel-madougou-amadou-mpacc-565a6a132,https://linkedin.com/in/saeidkian,https://linkedin.com/in/rachel-madougou-amadou-mpacc-565a6a132,,
659,founder of fintech startup. Only show people from the U.S.,1.0,PeopleGPT,anjismail,LinkedIn,barun-gill-7886b5212,https://linkedin.com/in/anjismail,https://linkedin.com/in/barun-gill-7886b5212,,
913,founder of fintech startup. Only show people from the U.S.,9.0,Pearch.AI,patrickgannon,Exa.AI,nathan-morayev-2a89bb22,https://linkedin.com/in/patrickgannon,https://linkedin.com/in/nathan-morayev-2a89bb22,,
147,founder of fintech startup. Only show people from the U.S.,2.0,PeopleGPT,laurie-dubchansky-cfp®-94305022,Exa.AI,ericgriego,https://linkedin.com/in/laurie-dubchansky-cfp®-94305022,https://linkedin.com/in/ericgriego,,
905,founders who sold their companies or did an IPO. Only show people from the U.S.,2.0,PeopleGPT,mnsaad,Pearch.AI,joejmeyer,https://linkedin.com/in/mnsaad,https://linkedin.com/in/joejmeyer,,
752,founders who sold their companies or did an IPO. Only show people from the U.S.,9.0,PeopleGPT,conwayann,LinkedIn,ilakkmanoharan,https://linkedin.com/in/conwayann,https://linkedin.com/in/ilakkmanoharan,,
898,founders who sold their companies or did an IPO. Only show people from the U.S.,4.0,Exa.AI,reggieaggarwal,PeopleGPT,anjismail,https://linkedin.com/in/reggieaggarwal,https://linkedin.com/in/anjismail,,
386,founders who sold their companies or did an IPO. Only show people from the U.S.,1.0,Exa.AI,tristanwalker,PeopleGPT,radhikaiyengar13,https://linkedin.com/in/tristanwalker,https://linkedin.com/in/radhikaiyengar13,,
348,founders who sold their companies or did an IPO. Only show people from the U.S.,9.0,LinkedIn,ilakkmanoharan,Pearch.AI,davidabeyer,https://linkedin.com/in/ilakkmanoharan,https://linkedin.com/in/davidabeyer,,
915,founders who sold their companies or did an IPO. Only show people from the U.S.,3.0,Exa.AI,drewhouston,Pearch.AI,pudovalex,https://linkedin.com/in/drewhouston,https://linkedin.com/in/pudovalex,,
472,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,9.0,Pearch.AI,clareconstantine,Exa.AI,benjamin-lafon,https://linkedin.com/in/clareconstantine,https://linkedin.com/in/benjamin-lafon,,
317,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,5.0,LinkedIn,mananshu-jain-72bba980,Exa.AI,lionel-mason-mpa,https://linkedin.com/in/mananshu-jain-72bba980,https://linkedin.com/in/lionel-mason-mpa,,
197,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,1.0,LinkedIn,david-full-stack-blockchain-developer,Exa.AI,kishamavryck,https://linkedin.com/in/david-full-stack-blockchain-developer,https://linkedin.com/in/kishamavryck,,
550,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,3.0,LinkedIn,saadsaqib1,Pearch.AI,capjuancode,https://linkedin.com/in/saadsaqib1,https://linkedin.com/in/capjuancode,,
122,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,6.0,LinkedIn,anan-moktan,Pearch.AI,jordanbyron,https://linkedin.com/in/anan-moktan,https://linkedin.com/in/jordanbyron,,
814,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,2.0,Pearch.AI,josecapo,LinkedIn,lorenzo-appolinaire-281224200,https://linkedin.com/in/josecapo,https://linkedin.com/in/lorenzo-appolinaire-281224200,,
143,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",2.0,Pearch.AI,jtorello,PeopleGPT,sperepa,https://linkedin.com/in/jtorello,https://linkedin.com/in/sperepa,,
258,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",0.0,LinkedIn,joekooger,Pearch.AI,travis-johnson77,https://linkedin.com/in/joekooger,https://linkedin.com/in/travis-johnson77,,
853,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",1.0,PeopleGPT,andrewlipovsky,LinkedIn,hina-shahzad-7516b6284,https://linkedin.com/in/andrewlipovsky,https://linkedin.com/in/hina-shahzad-7516b6284,,
739,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",8.0,Pearch.AI,nyezhnyk,PeopleGPT,mindyfinn,https://linkedin.com/in/nyezhnyk,https://linkedin.com/in/mindyfinn,,
785,product manager social referral and community mechanics in apps. Only show people from the U.S.,0.0,Pearch.AI,camil-ward-59576071,Exa.AI,heatherarbiter,https://linkedin.com/in/camil-ward-59576071,https://linkedin.com/in/heatherarbiter,,
932,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",1.0,LinkedIn,olegdrozdov,Pearch.AI,mikhail-makarov,https://linkedin.com/in/olegdrozdov,https://linkedin.com/in/mikhail-makarov,,
835,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",5.0,Pearch.AI,irina-kharitonova-46a371106,LinkedIn,sergiy-mitin-45880,https://linkedin.com/in/irina-kharitonova-46a371106,https://linkedin.com/in/sergiy-mitin-45880,,
887,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,9.0,Exa.AI,mike-preiner,PeopleGPT,peterhodges,https://linkedin.com/in/mike-preiner,https://linkedin.com/in/peterhodges,,
784,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,1.0,LinkedIn,jasmineellis,Pearch.AI,dylan-kaplan-32351887,https://linkedin.com/in/jasmineellis,https://linkedin.com/in/dylan-kaplan-32351887,,
735,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,0.0,Exa.AI,amandabradford,PeopleGPT,andrewlipovsky,https://linkedin.com/in/amandabradford,https://linkedin.com/in/andrewlipovsky,,
919,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,6.0,LinkedIn,wael-jbara-91609b49,Pearch.AI,kenleiserson,https://linkedin.com/in/wael-jbara-91609b49,https://linkedin.com/in/kenleiserson,,
