id,query,rank,source1,docid1,source2,docid2,url1,url2,winner,comment
510,COOs from small consumer hardware companies in California,3.0,Exa.AI,huntbrian,PeopleGPT,aubreythelen,https://linkedin.com/in/huntbrian,https://linkedin.com/in/aubreythelen,,
21,COOs from small consumer hardware companies in California,8.0,Pearch.AI,kevin-brown-086b089,Exa.AI,lenore-edman-86577a6,https://linkedin.com/in/kevin-brown-086b089,https://linkedin.com/in/lenore-edman-86577a6,,
663,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,5.0,Pearch.AI,srwoodrow,Exa.AI,abagasra,https://linkedin.com/in/srwoodrow,https://linkedin.com/in/abagasra,,
992,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,3.0,Exa.AI,josephwon7,Pearch.AI,ryanlopopolo,https://linkedin.com/in/josephwon7,https://linkedin.com/in/ryanlopopolo,,
856,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,4.0,LinkedIn,erich-d-blume,Exa.AI,nalin-goel,https://linkedin.com/in/erich-d-blume,https://linkedin.com/in/nalin-goel,,
875,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",7.0,Exa.AI,kwanbenjamin,LinkedIn,delance-thompson-450117120,https://linkedin.com/in/kwanbenjamin,https://linkedin.com/in/delance-thompson-450117120,,
80,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",9.0,PeopleGPT,chelsey-mcdonald-mha,Exa.AI,leila-charkhabi-597584104,https://linkedin.com/in/chelsey-mcdonald-mha,https://linkedin.com/in/leila-charkhabi-597584104,,
105,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",6.0,LinkedIn,jeremyaaronlong,Pearch.AI,peterloddengaard,https://linkedin.com/in/jeremyaaronlong,https://linkedin.com/in/peterloddengaard,,
308,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",7.0,LinkedIn,paul-simental,Exa.AI,sean-hauser-107ab1a4,https://linkedin.com/in/paul-simental,https://linkedin.com/in/sean-hauser-107ab1a4,,
661,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",7.0,Pearch.AI,bethany-waldo-77614092,PeopleGPT,mitchell-lum,https://linkedin.com/in/bethany-waldo-77614092,https://linkedin.com/in/mitchell-lum,,
831,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",1.0,PeopleGPT,mikeknudtsen,Pearch.AI,jason-huang-401116108,https://linkedin.com/in/mikeknudtsen,https://linkedin.com/in/jason-huang-401116108,,
34,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",3.0,Pearch.AI,sean-hauser-107ab1a4,Exa.AI,ptran1,https://linkedin.com/in/sean-hauser-107ab1a4,https://linkedin.com/in/ptran1,,
504,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,8.0,Exa.AI,anwar-imani-b3439a27,LinkedIn,rajaappachi,https://linkedin.com/in/anwar-imani-b3439a27,https://linkedin.com/in/rajaappachi,,
980,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,4.0,Pearch.AI,billytianlan,LinkedIn,caseywoolley,https://linkedin.com/in/billytianlan,https://linkedin.com/in/caseywoolley,,
484,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,3.0,Exa.AI,djgupt,LinkedIn,harutyun-musheghyan-a238461b0,https://linkedin.com/in/djgupt,https://linkedin.com/in/harutyun-musheghyan-a238461b0,,
491,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",8.0,PeopleGPT,alex-bozhenko-7770b632,Exa.AI,serhii-krutykov,https://linkedin.com/in/alex-bozhenko-7770b632,https://linkedin.com/in/serhii-krutykov,,
771,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,7.0,Exa.AI,davidkapp,PeopleGPT,scottpustay,https://linkedin.com/in/davidkapp,https://linkedin.com/in/scottpustay,,
600,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,8.0,PeopleGPT,sfsgagi,LinkedIn,bingqian-y,https://linkedin.com/in/sfsgagi,https://linkedin.com/in/bingqian-y,,
130,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,1.0,Exa.AI,manvirsingh1,LinkedIn,kaleem-iqbal,https://linkedin.com/in/manvirsingh1,https://linkedin.com/in/kaleem-iqbal,,
560,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,5.0,PeopleGPT,roy-babbel-a56b02117,LinkedIn,elkammar,https://linkedin.com/in/roy-babbel-a56b02117,https://linkedin.com/in/elkammar,,
401,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",5.0,Pearch.AI,yuri-alesin-72362182,LinkedIn,pittsbernadette,https://linkedin.com/in/yuri-alesin-72362182,https://linkedin.com/in/pittsbernadette,,
20,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",3.0,LinkedIn,athar-q,PeopleGPT,bkpcdp3yk95k,https://linkedin.com/in/athar-q,https://linkedin.com/in/bkpcdp3yk95k,,
201,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",0.0,PeopleGPT,shivaprasadnc,LinkedIn,kishor-hasyagar-65202934,https://linkedin.com/in/shivaprasadnc,https://linkedin.com/in/kishor-hasyagar-65202934,,
99,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",0.0,PeopleGPT,1stevejohnson,Exa.AI,mariocostanz,https://linkedin.com/in/1stevejohnson,https://linkedin.com/in/mariocostanz,,
214,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",9.0,LinkedIn,ronit-krug,Exa.AI,prasannakbv,https://linkedin.com/in/ronit-krug,https://linkedin.com/in/prasannakbv,,
937,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,8.0,Exa.AI,andrew-shane,Pearch.AI,jeffbhuber,https://linkedin.com/in/andrew-shane,https://linkedin.com/in/jeffbhuber,,
270,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",9.0,Pearch.AI,shanlal,Exa.AI,jserenson,https://linkedin.com/in/shanlal,https://linkedin.com/in/jserenson,,
862,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",2.0,Exa.AI,michael-brunner-95a391a,Pearch.AI,brianvellmure,https://linkedin.com/in/michael-brunner-95a391a,https://linkedin.com/in/brianvellmure,,
252,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",2.0,LinkedIn,touseef-bari,Exa.AI,michael-brunner-95a391a,https://linkedin.com/in/touseef-bari,https://linkedin.com/in/michael-brunner-95a391a,,
160,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,9.0,LinkedIn,coleen-e-57160a19a,PeopleGPT,darcy-brooks-196b0b8,https://linkedin.com/in/coleen-e-57160a19a,https://linkedin.com/in/darcy-brooks-196b0b8,,
805,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,8.0,Pearch.AI,carolyn-childers-55b2642,PeopleGPT,drewkaplan,https://linkedin.com/in/carolyn-childers-55b2642,https://linkedin.com/in/drewkaplan,,
564,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,1.0,Exa.AI,austin-russell-49913755,PeopleGPT,anjismail,https://linkedin.com/in/austin-russell-49913755,https://linkedin.com/in/anjismail,,
91,"Senior Organic Chemist California, Berkeley PhD Management skills Russian speaking Organic lab experience. Only show people from the U.S.",1.0,Exa.AI,alexander-dorofeev-05b864323,LinkedIn,dimitrikhrakovsky,https://linkedin.com/in/alexander-dorofeev-05b864323,https://linkedin.com/in/dimitrikhrakovsky,,
313,"Senior Organic Chemist California, Berkeley PhD Management skills Russian speaking Organic lab experience. Only show people from the U.S.",1.0,Pearch.AI,boris-pekelis-ph-d-49aa1611,Exa.AI,alexander-dorofeev-05b864323,https://linkedin.com/in/boris-pekelis-ph-d-49aa1611,https://linkedin.com/in/alexander-dorofeev-05b864323,,
555,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",2.0,Exa.AI,karinasu,Pearch.AI,adriennekfong,https://linkedin.com/in/karinasu,https://linkedin.com/in/adriennekfong,,
343,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",8.0,Exa.AI,ewading,PeopleGPT,natalliadesign,https://linkedin.com/in/ewading,https://linkedin.com/in/natalliadesign,,
191,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",9.0,Pearch.AI,sonali-tungare,PeopleGPT,uxjason,https://linkedin.com/in/sonali-tungare,https://linkedin.com/in/uxjason,,
897,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",3.0,Exa.AI,yinjwang,LinkedIn,chanchalagrawal,https://linkedin.com/in/yinjwang,https://linkedin.com/in/chanchalagrawal,,
747,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",0.0,Pearch.AI,advaitgadre,PeopleGPT,andrija-zuzul-b9045892,https://linkedin.com/in/advaitgadre,https://linkedin.com/in/andrija-zuzul-b9045892,,
385,VP of Marketing based in LA with strong understandings of data analytics,3.0,LinkedIn,prashantsinghpmp,PeopleGPT,stephaniekingho,https://linkedin.com/in/prashantsinghpmp,https://linkedin.com/in/stephaniekingho,,
366,VP of Marketing based in LA with strong understandings of data analytics,1.0,Pearch.AI,joshua-yamaguchi93,Exa.AI,liz-fowler,https://linkedin.com/in/joshua-yamaguchi93,https://linkedin.com/in/liz-fowler,,
269,Venture investor. Only show people from the U.S.,2.0,LinkedIn,nakulgupta1,Exa.AI,dean-feldman-315360156,https://linkedin.com/in/nakulgupta1,https://linkedin.com/in/dean-feldman-315360156,,
189,Venture investor. Only show people from the U.S.,1.0,PeopleGPT,bergren-l-antell,Pearch.AI,sameer-mehta-ventures,https://linkedin.com/in/bergren-l-antell,https://linkedin.com/in/sameer-mehta-ventures,,
702,Venture investor. Only show people from the U.S.,3.0,Exa.AI,bfeld,Pearch.AI,jake-fuchs-7b5ab472,https://linkedin.com/in/bfeld,https://linkedin.com/in/jake-fuchs-7b5ab472,,
776,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,8.0,Pearch.AI,melanie-oberman-4b612b9,LinkedIn,jodigarg,https://linkedin.com/in/melanie-oberman-4b612b9,https://linkedin.com/in/jodigarg,,
166,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,8.0,Pearch.AI,tina-woodhart,Pearch.AI,melanie-oberman-4b612b9,https://linkedin.com/in/tina-woodhart,https://linkedin.com/in/melanie-oberman-4b612b9,,
71,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,6.0,PeopleGPT,spencer-mcewen-624a914,Exa.AI,danvancekimball,https://linkedin.com/in/spencer-mcewen-624a914,https://linkedin.com/in/danvancekimball,,
87,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,2.0,PeopleGPT,brianlockyear,Pearch.AI,kimpolese,https://linkedin.com/in/brianlockyear,https://linkedin.com/in/kimpolese,,
330,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,9.0,LinkedIn,sidray,Pearch.AI,sciencesteve,https://linkedin.com/in/sidray,https://linkedin.com/in/sciencesteve,,
782,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,4.0,Pearch.AI,premavn,LinkedIn,dmitry-yashunin-934756104,https://linkedin.com/in/premavn,https://linkedin.com/in/dmitry-yashunin-934756104,,
413,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,4.0,Pearch.AI,bridget-siofaga-931735200,Exa.AI,sanela-buharalija,https://linkedin.com/in/bridget-siofaga-931735200,https://linkedin.com/in/sanela-buharalija,,
13,a senior UX designer who is in san francisco that has been a founding ux designer,4.0,Exa.AI,chinghsieh,LinkedIn,ielleenk,https://linkedin.com/in/chinghsieh,https://linkedin.com/in/ielleenk,,
315,a senior UX designer who is in san francisco that has been a founding ux designer,1.0,Pearch.AI,thecoreyhunt,Exa.AI,keithwcheung,https://linkedin.com/in/thecoreyhunt,https://linkedin.com/in/keithwcheung,,
1,digital marketer manager with experience in the biotech. Only show people from the U.S.,6.0,PeopleGPT,kim-pelak,Exa.AI,alisonmartin,https://linkedin.com/in/kim-pelak,https://linkedin.com/in/alisonmartin,,
121,engineers with security clearance from top engineering programs. Only show people from the U.S.,4.0,Exa.AI,robert-s-00b95ba5,PeopleGPT,jacobhscott,https://linkedin.com/in/robert-s-00b95ba5,https://linkedin.com/in/jacobhscott,,
106,engineers with security clearance from top engineering programs. Only show people from the U.S.,2.0,PeopleGPT,fcchou,LinkedIn,jd1100,https://linkedin.com/in/fcchou,https://linkedin.com/in/jd1100,,
699,engineers with security clearance from top engineering programs. Only show people from the U.S.,7.0,PeopleGPT,matthewmassa,Pearch.AI,jonathan-wright-18b07447,https://linkedin.com/in/matthewmassa,https://linkedin.com/in/jonathan-wright-18b07447,,
562,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,0.0,LinkedIn,ddroushiotis,Exa.AI,codyziering,https://linkedin.com/in/ddroushiotis,https://linkedin.com/in/codyziering,,
205,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,9.0,PeopleGPT,paulabuzzard,Exa.AI,anthonydavidscott,https://linkedin.com/in/paulabuzzard,https://linkedin.com/in/anthonydavidscott,,
860,founder of fintech startup. Only show people from the U.S.,5.0,PeopleGPT,clsscllc,Pearch.AI,bart-longson-b2a68448,https://linkedin.com/in/clsscllc,https://linkedin.com/in/bart-longson-b2a68448,,
389,founder of fintech startup. Only show people from the U.S.,7.0,LinkedIn,franz-faieta-6744a931,Exa.AI,sam-bobley,https://linkedin.com/in/franz-faieta-6744a931,https://linkedin.com/in/sam-bobley,,
566,founder of fintech startup. Only show people from the U.S.,9.0,PeopleGPT,dogoodinvestor,LinkedIn,aybarjuan,https://linkedin.com/in/dogoodinvestor,https://linkedin.com/in/aybarjuan,,
273,founder of fintech startup. Only show people from the U.S.,3.0,LinkedIn,marc-leipold,Pearch.AI,kenjiniwa,https://linkedin.com/in/marc-leipold,https://linkedin.com/in/kenjiniwa,,
476,founders who sold their companies or did an IPO. Only show people from the U.S.,0.0,LinkedIn,staymuree,Pearch.AI,benbotvinick,https://linkedin.com/in/staymuree,https://linkedin.com/in/benbotvinick,,
276,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,5.0,PeopleGPT,mattelhotiby,Pearch.AI,rubydeveloperadam,https://linkedin.com/in/mattelhotiby,https://linkedin.com/in/rubydeveloperadam,,
458,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,4.0,PeopleGPT,asithadesilva,LinkedIn,naveenchowdarym,https://linkedin.com/in/asithadesilva,https://linkedin.com/in/naveenchowdarym,,
435,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,4.0,Exa.AI,axel-rivera,Pearch.AI,heyrichie,https://linkedin.com/in/axel-rivera,https://linkedin.com/in/heyrichie,,
775,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,1.0,Exa.AI,kishamavryck,PeopleGPT,mitchashby,https://linkedin.com/in/kishamavryck,https://linkedin.com/in/mitchashby,,
454,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",0.0,Exa.AI,hari-bala1,Pearch.AI,ramesh-natarajan-2297091,https://linkedin.com/in/hari-bala1,https://linkedin.com/in/ramesh-natarajan-2297091,,
818,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",0.0,Pearch.AI,travis-johnson77,PeopleGPT,patonorata,https://linkedin.com/in/travis-johnson77,https://linkedin.com/in/patonorata,,
561,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",9.0,Exa.AI,pushmb,PeopleGPT,jordanglee,https://linkedin.com/in/pushmb,https://linkedin.com/in/jordanglee,,
466,product manager social referral and community mechanics in apps. Only show people from the U.S.,8.0,PeopleGPT,bradleycollins,Exa.AI,ahmed-s-hassan,https://linkedin.com/in/bradleycollins,https://linkedin.com/in/ahmed-s-hassan,,
475,product manager social referral and community mechanics in apps. Only show people from the U.S.,1.0,LinkedIn,matthewauster,Exa.AI,productgrowth,https://linkedin.com/in/matthewauster,https://linkedin.com/in/productgrowth,,
614,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,3.0,Exa.AI,sam-g-514859b7,LinkedIn,laumingfei,https://linkedin.com/in/sam-g-514859b7,https://linkedin.com/in/laumingfei,,
427,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,5.0,LinkedIn,antukhov,Exa.AI,anders-rottschafer-b63848133,https://linkedin.com/in/antukhov,https://linkedin.com/in/anders-rottschafer-b63848133,,
955,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,2.0,LinkedIn,jon-b-44a04bb,PeopleGPT,aaronm04,https://linkedin.com/in/jon-b-44a04bb,https://linkedin.com/in/aaronm04,,
474,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,3.0,Pearch.AI,sauermary,LinkedIn,agustinpabon,https://linkedin.com/in/sauermary,https://linkedin.com/in/agustinpabon,,
686,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,1.0,PeopleGPT,radhikaiyengar13,LinkedIn,jasmineellis,https://linkedin.com/in/radhikaiyengar13,https://linkedin.com/in/jasmineellis,,
