id,query,rank,source1,docid1,source2,docid2,url1,url2,winner,comment
43,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",3.0,Pearch.AI,john-lucas-jr,PeopleGPT,markbpeterson,https://linkedin.com/in/john-lucas-jr,https://linkedin.com/in/markbpeterson,,
618,"Business development manager (junior to mid-level, not senior or director-level) with experience in B2B SaaS AI products (productivity software), preferably in startups, based in Philadelphia",3.0,LinkedIn,mounir-elnaggar,Pearch.AI,john-lucas-jr,https://linkedin.com/in/mounir-elnaggar,https://linkedin.com/in/john-lucas-jr,,
42,C-level and VP executives at software companies of 500 people or more. Only show people from the U.S.,7.0,LinkedIn,kisma-k-222kk,Pearch.AI,gary-peterson-416441,https://linkedin.com/in/kisma-k-222kk,https://linkedin.com/in/gary-peterson-416441,,
248,COO who speaks Russians with experience with working with companies who focus on education through content and sell courses. Only show people from the U.S.,8.0,LinkedIn,federicomalatesta,Exa.AI,anya-p-7b3b5443,https://linkedin.com/in/federicomalatesta,https://linkedin.com/in/anya-p-7b3b5443,,
336,COOs from small consumer hardware companies in California,6.0,Pearch.AI,marden-perez-1461bb90,Exa.AI,ed-white6,https://linkedin.com/in/marden-perez-1461bb90,https://linkedin.com/in/ed-white6,,
11,COOs from small consumer hardware companies in California,9.0,PeopleGPT,brad-tallon,LinkedIn,michael-strong-490838208,https://linkedin.com/in/brad-tallon,https://linkedin.com/in/michael-strong-490838208,,
598,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,9.0,LinkedIn,phytertek,Exa.AI,ottilie-heidenreich-2b5a4524b,https://linkedin.com/in/phytertek,https://linkedin.com/in/ottilie-heidenreich-2b5a4524b,,
94,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,5.0,Exa.AI,abagasra,LinkedIn,jameane,https://linkedin.com/in/abagasra,https://linkedin.com/in/jameane,,
163,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",3.0,Exa.AI,brian-gemme-a784655,LinkedIn,umarcheema,https://linkedin.com/in/brian-gemme-a784655,https://linkedin.com/in/umarcheema,,
178,"Current position should be customer success specialist, not director or VP of customer success, with prior experience in CPAAS. Only show people from the U.S.",6.0,Exa.AI,brandi-abeyta-msm-b46bb447,LinkedIn,ashika-ashy-yellappa-7174267,https://linkedin.com/in/brandi-abeyta-msm-b46bb447,https://linkedin.com/in/ashika-ashy-yellappa-7174267,,
638,"Customer Success managers located in San Francisco with the following:

At least 3 years experience in B2B SaaS
Startup experience
Healthcare tech experience",5.0,Pearch.AI,yconcordel,LinkedIn,wrredd,https://linkedin.com/in/yconcordel,https://linkedin.com/in/wrredd,,
926,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",1.0,Exa.AI,janki-samarth,LinkedIn,larisa-frederick-516b1797,https://linkedin.com/in/janki-samarth,https://linkedin.com/in/larisa-frederick-516b1797,,
457,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",4.0,Exa.AI,jesse-hou,PeopleGPT,michelle-c-ochoa-143024b,https://linkedin.com/in/jesse-hou,https://linkedin.com/in/michelle-c-ochoa-143024b,,
539,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",4.0,PeopleGPT,michelle-c-ochoa-143024b,LinkedIn,dan-curcio-16647115,https://linkedin.com/in/michelle-c-ochoa-143024b,https://linkedin.com/in/dan-curcio-16647115,,
669,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,9.0,LinkedIn,shivangi-singh-7603ab100,Exa.AI,steven-mccall-443725b,https://linkedin.com/in/shivangi-singh-7603ab100,https://linkedin.com/in/steven-mccall-443725b,,
368,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",5.0,Pearch.AI,aleksey-korshuk,LinkedIn,andreymishenkin,https://linkedin.com/in/aleksey-korshuk,https://linkedin.com/in/andreymishenkin,,
24,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",2.0,Pearch.AI,alexneysis,Exa.AI,vasiliy-jigalov,https://linkedin.com/in/alexneysis,https://linkedin.com/in/vasiliy-jigalov,,
710,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",9.0,LinkedIn,dmitry-ganshin,Pearch.AI,akaki-darbuashvili,https://linkedin.com/in/dmitry-ganshin,https://linkedin.com/in/akaki-darbuashvili,,
447,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",0.0,Exa.AI,vysotskyidev,PeopleGPT,alex-mitelman,https://linkedin.com/in/vysotskyidev,https://linkedin.com/in/alex-mitelman,,
264,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",8.0,Pearch.AI,0xraduan,LinkedIn,daniilgodev,https://linkedin.com/in/0xraduan,https://linkedin.com/in/daniilgodev,,
100,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,2.0,LinkedIn,david-full-stack-blockchain-developer,PeopleGPT,mattelhotiby,https://linkedin.com/in/david-full-stack-blockchain-developer,https://linkedin.com/in/mattelhotiby,,
18,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",5.0,LinkedIn,pittsbernadette,Exa.AI,stephanie-h-nguyen,https://linkedin.com/in/pittsbernadette,https://linkedin.com/in/stephanie-h-nguyen,,
518,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",1.0,PeopleGPT,bradleyflotten,Pearch.AI,stacieratliff,https://linkedin.com/in/bradleyflotten,https://linkedin.com/in/stacieratliff,,
223,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",0.0,PeopleGPT,brucerecruiter,Pearch.AI,sundayshields,https://linkedin.com/in/brucerecruiter,https://linkedin.com/in/sundayshields,,
881,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",6.0,LinkedIn,darrenafrika,Pearch.AI,harveyalcabes,https://linkedin.com/in/darrenafrika,https://linkedin.com/in/harveyalcabes,,
970,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",9.0,Exa.AI,sam33rs,Pearch.AI,xiaoqing-s-024539225,https://linkedin.com/in/sam33rs,https://linkedin.com/in/xiaoqing-s-024539225,,
568,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",1.0,LinkedIn,galenkerber,Pearch.AI,gabecordova,https://linkedin.com/in/galenkerber,https://linkedin.com/in/gabecordova,,
393,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",3.0,Exa.AI,kothakapa,PeopleGPT,rameshb2k,https://linkedin.com/in/kothakapa,https://linkedin.com/in/rameshb2k,,
390,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",4.0,Exa.AI,pradeep-s-shet-697a4a115,Pearch.AI,lance-h-5262a745,https://linkedin.com/in/pradeep-s-shet-697a4a115,https://linkedin.com/in/lance-h-5262a745,,
633,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",1.0,Exa.AI,blanesanders,PeopleGPT,daydaniel,https://linkedin.com/in/blanesanders,https://linkedin.com/in/daydaniel,,
572,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,3.0,LinkedIn,johndeis,Exa.AI,scott-mayle,https://linkedin.com/in/johndeis,https://linkedin.com/in/scott-mayle,,
516,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,6.0,LinkedIn,stevegershen,Pearch.AI,kecosta,https://linkedin.com/in/stevegershen,https://linkedin.com/in/kecosta,,
412,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,9.0,LinkedIn,aiman-afzal-86aa9b49,Exa.AI,rparasiliti,https://linkedin.com/in/aiman-afzal-86aa9b49,https://linkedin.com/in/rparasiliti,,
396,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,5.0,Pearch.AI,sean-o-sullivan-011972296,Exa.AI,john-mead-ba5a21268,https://linkedin.com/in/sean-o-sullivan-011972296,https://linkedin.com/in/john-mead-ba5a21268,,
329,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,9.0,Exa.AI,eginn,LinkedIn,coleen-e-57160a19a,https://linkedin.com/in/eginn,https://linkedin.com/in/coleen-e-57160a19a,,
285,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,6.0,PeopleGPT,richard-klein-28499134,Exa.AI,veronica-sugrue-mba-27643410a,https://linkedin.com/in/richard-klein-28499134,https://linkedin.com/in/veronica-sugrue-mba-27643410a,,
176,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,4.0,PeopleGPT,jonnydreams,LinkedIn,cherylkrugel,https://linkedin.com/in/jonnydreams,https://linkedin.com/in/cherylkrugel,,
92,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",6.0,Pearch.AI,cward1,LinkedIn,edwardamaral,https://linkedin.com/in/cward1,https://linkedin.com/in/edwardamaral,,
781,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",7.0,Exa.AI,aviuxd,Pearch.AI,marinabroido,https://linkedin.com/in/aviuxd,https://linkedin.com/in/marinabroido,,
114,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",2.0,Pearch.AI,adriennekfong,LinkedIn,jan-newberry,https://linkedin.com/in/adriennekfong,https://linkedin.com/in/jan-newberry,,
272,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",1.0,PeopleGPT,anushriyabhardwaj,Pearch.AI,hanleyweng,https://linkedin.com/in/anushriyabhardwaj,https://linkedin.com/in/hanleyweng,,
375,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",6.0,PeopleGPT,asha-patel-733b53115,Pearch.AI,cward1,https://linkedin.com/in/asha-patel-733b53115,https://linkedin.com/in/cward1,,
615,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",0.0,PeopleGPT,andrija-zuzul-b9045892,Exa.AI,roshnimmathur,https://linkedin.com/in/andrija-zuzul-b9045892,https://linkedin.com/in/roshnimmathur,,
673,VP of Marketing based in LA with strong understandings of data analytics,8.0,Pearch.AI,armen-rostamian,PeopleGPT,vanus-w-913099a,https://linkedin.com/in/armen-rostamian,https://linkedin.com/in/vanus-w-913099a,,
920,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,9.0,Pearch.AI,amandalbradshaw,Pearch.AI,rorizane,https://linkedin.com/in/amandalbradshaw,https://linkedin.com/in/rorizane,,
483,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,0.0,Pearch.AI,daniel-choi-6499b7b,LinkedIn,amber-l-lloyd-68152,https://linkedin.com/in/daniel-choi-6499b7b,https://linkedin.com/in/amber-l-lloyd-68152,,
873,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,1.0,Pearch.AI,daniel-choi-6499b7b,Exa.AI,anita-chandrasekhar,https://linkedin.com/in/daniel-choi-6499b7b,https://linkedin.com/in/anita-chandrasekhar,,
930,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,2.0,Exa.AI,craig-h-69a1831,LinkedIn,liezl-hughson-580068b4,https://linkedin.com/in/craig-h-69a1831,https://linkedin.com/in/liezl-hughson-580068b4,,
409,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,0.0,LinkedIn,amber-l-lloyd-68152,Exa.AI,sabrina-m-ling,https://linkedin.com/in/amber-l-lloyd-68152,https://linkedin.com/in/sabrina-m-ling,,
12,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,3.0,LinkedIn,rick-jungbluth-b6763729,Exa.AI,danicalyon,https://linkedin.com/in/rick-jungbluth-b6763729,https://linkedin.com/in/danicalyon,,
354,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,3.0,Pearch.AI,vijay-lilaram-171b515,LinkedIn,rick-jungbluth-b6763729,https://linkedin.com/in/vijay-lilaram-171b515,https://linkedin.com/in/rick-jungbluth-b6763729,,
585,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,1.0,Exa.AI,philliprnakata,Pearch.AI,craigakaplan,https://linkedin.com/in/philliprnakata,https://linkedin.com/in/craigakaplan,,
467,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,5.0,Exa.AI,novak-zukowski,PeopleGPT,debangshumukherjee,https://linkedin.com/in/novak-zukowski,https://linkedin.com/in/debangshumukherjee,,
525,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,1.0,Pearch.AI,craigakaplan,LinkedIn,aaron-drake-seattle,https://linkedin.com/in/craigakaplan,https://linkedin.com/in/aaron-drake-seattle,,
456,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,2.0,Exa.AI,christsmall,PeopleGPT,brianlockyear,https://linkedin.com/in/christsmall,https://linkedin.com/in/brianlockyear,,
876,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,8.0,Exa.AI,johnstechschulte,LinkedIn,ujasmandavia,https://linkedin.com/in/johnstechschulte,https://linkedin.com/in/ujasmandavia,,
682,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,3.0,PeopleGPT,clstlaurent,Pearch.AI,pengfeiren,https://linkedin.com/in/clstlaurent,https://linkedin.com/in/pengfeiren,,
882,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,2.0,LinkedIn,dingkang-wang-661219a0,PeopleGPT,thivankaperera,https://linkedin.com/in/dingkang-wang-661219a0,https://linkedin.com/in/thivankaperera,,
653,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,0.0,LinkedIn,monique-johnson-mba-598ab012b,Exa.AI,srikanth-aithagoni-revenue-cycle-management-expert,https://linkedin.com/in/monique-johnson-mba-598ab012b,https://linkedin.com/in/srikanth-aithagoni-revenue-cycle-management-expert,,
605,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,6.0,Pearch.AI,catherine-demchuk-2a9b0680,Exa.AI,imkalpeshsoni,https://linkedin.com/in/catherine-demchuk-2a9b0680,https://linkedin.com/in/imkalpeshsoni,,
74,a senior UX designer who is in san francisco that has been a founding ux designer,8.0,Pearch.AI,gdmarch,LinkedIn,edwardamaral,https://linkedin.com/in/gdmarch,https://linkedin.com/in/edwardamaral,,
961,digital marketer manager with experience in the biotech. Only show people from the U.S.,7.0,LinkedIn,dan-kaus,PeopleGPT,sfschmid,https://linkedin.com/in/dan-kaus,https://linkedin.com/in/sfschmid,,
885,digital marketer manager with experience in the biotech. Only show people from the U.S.,2.0,LinkedIn,jessicalmorrell,Exa.AI,sethtpreston,https://linkedin.com/in/jessicalmorrell,https://linkedin.com/in/sethtpreston,,
51,digital marketer manager with experience in the biotech. Only show people from the U.S.,3.0,LinkedIn,shanemcquade,Exa.AI,williamrdietrich,https://linkedin.com/in/shanemcquade,https://linkedin.com/in/williamrdietrich,,
278,digital marketer manager with experience in the biotech. Only show people from the U.S.,8.0,LinkedIn,gparmar1,Pearch.AI,ana-moriset-07411463,https://linkedin.com/in/gparmar1,https://linkedin.com/in/ana-moriset-07411463,,
611,digital marketer manager with experience in the biotech. Only show people from the U.S.,0.0,Pearch.AI,madelinehoppy,Exa.AI,carlyelkins,https://linkedin.com/in/madelinehoppy,https://linkedin.com/in/carlyelkins,,
507,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,4.0,Exa.AI,jamesschwahn,LinkedIn,jenzukowski,https://linkedin.com/in/jamesschwahn,https://linkedin.com/in/jenzukowski,,
593,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,3.0,Exa.AI,jerrybrunton,PeopleGPT,dafna-presler-6a340035,https://linkedin.com/in/jerrybrunton,https://linkedin.com/in/dafna-presler-6a340035,,
832,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,3.0,LinkedIn,thomas-carey-27774522,Exa.AI,jerrybrunton,https://linkedin.com/in/thomas-carey-27774522,https://linkedin.com/in/jerrybrunton,,
433,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,6.0,LinkedIn,anniemarcom,Exa.AI,domenico-cantone-18a00078,https://linkedin.com/in/anniemarcom,https://linkedin.com/in/domenico-cantone-18a00078,,
921,founder of fintech startup. Only show people from the U.S.,4.0,PeopleGPT,faviero,LinkedIn,haider-naeem,https://linkedin.com/in/faviero,https://linkedin.com/in/haider-naeem,,
582,founder of fintech startup. Only show people from the U.S.,6.0,Pearch.AI,kylekamrooz,LinkedIn,davecox79,https://linkedin.com/in/kylekamrooz,https://linkedin.com/in/davecox79,,
367,founders who sold their companies or did an IPO. Only show people from the U.S.,8.0,PeopleGPT,mikejohns,Exa.AI,frankslootman,https://linkedin.com/in/mikejohns,https://linkedin.com/in/frankslootman,,
817,founders who sold their companies or did an IPO. Only show people from the U.S.,5.0,PeopleGPT,casperalexander,Pearch.AI,ga-gerardadams,https://linkedin.com/in/casperalexander,https://linkedin.com/in/ga-gerardadams,,
597,founders who sold their companies or did an IPO. Only show people from the U.S.,4.0,LinkedIn,wael-jbara-91609b49,Exa.AI,reggieaggarwal,https://linkedin.com/in/wael-jbara-91609b49,https://linkedin.com/in/reggieaggarwal,,
182,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,3.0,Pearch.AI,capjuancode,Exa.AI,isaacsaqib,https://linkedin.com/in/capjuancode,https://linkedin.com/in/isaacsaqib,,
665,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",2.0,LinkedIn,rajkiranpanuganti,Pearch.AI,jtorello,https://linkedin.com/in/rajkiranpanuganti,https://linkedin.com/in/jtorello,,
531,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",5.0,Pearch.AI,jessetolson,Exa.AI,luis-valles-96782085,https://linkedin.com/in/jessetolson,https://linkedin.com/in/luis-valles-96782085,,
933,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",6.0,LinkedIn,businessprofileofterrygreen,Pearch.AI,arthurmeyerovich,https://linkedin.com/in/businessprofileofterrygreen,https://linkedin.com/in/arthurmeyerovich,,
338,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",1.0,Exa.AI,nathanpherigo,PeopleGPT,andrewlipovsky,https://linkedin.com/in/nathanpherigo,https://linkedin.com/in/andrewlipovsky,,
545,product manager social referral and community mechanics in apps. Only show people from the U.S.,0.0,Exa.AI,heatherarbiter,LinkedIn,anna-alesi,https://linkedin.com/in/heatherarbiter,https://linkedin.com/in/anna-alesi,,
416,product manager social referral and community mechanics in apps. Only show people from the U.S.,0.0,PeopleGPT,jarreaujweber,Pearch.AI,camil-ward-59576071,https://linkedin.com/in/jarreaujweber,https://linkedin.com/in/camil-ward-59576071,,
497,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",7.0,LinkedIn,sudhirsahu,Exa.AI,h-gandhi-aa4894217,https://linkedin.com/in/sudhirsahu,https://linkedin.com/in/h-gandhi-aa4894217,,
756,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",4.0,PeopleGPT,kseniia-churiumova,LinkedIn,samirmusali,https://linkedin.com/in/kseniia-churiumova,https://linkedin.com/in/samirmusali,,
988,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",4.0,LinkedIn,samirmusali,Exa.AI,andrei-kolesnik-usla,https://linkedin.com/in/samirmusali,https://linkedin.com/in/andrei-kolesnik-usla,,
360,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,5.0,PeopleGPT,weston-kelliher-42a88a8a,LinkedIn,antukhov,https://linkedin.com/in/weston-kelliher-42a88a8a,https://linkedin.com/in/antukhov,,
870,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,7.0,LinkedIn,kusum-grandhi,Exa.AI,kai-dewey,https://linkedin.com/in/kusum-grandhi,https://linkedin.com/in/kai-dewey,,
426,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,4.0,Pearch.AI,benjones250,Exa.AI,joshpxyne,https://linkedin.com/in/benjones250,https://linkedin.com/in/joshpxyne,,
61,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,5.0,LinkedIn,kachunghung,Exa.AI,alexander-avery,https://linkedin.com/in/kachunghung,https://linkedin.com/in/alexander-avery,,
715,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,3.0,LinkedIn,agustinpabon,PeopleGPT,anjismail,https://linkedin.com/in/agustinpabon,https://linkedin.com/in/anjismail,,
