id,query,rank,source1,docid1,source2,docid2,url1,url2,winner,comment
131,COOs from small consumer hardware companies in California,5.0,PeopleGPT,joaniegentile,Pearch.AI,cristinacovblic,https://linkedin.com/in/joaniegentile,https://linkedin.com/in/cristinacovblic,,
220,COOs from small consumer hardware companies in California,6.0,LinkedIn,lyes-bouhazem-145765146,PeopleGPT,damianbrown,https://linkedin.com/in/lyes-bouhazem-145765146,https://linkedin.com/in/damianbrown,,
949,COOs from small consumer hardware companies in California,4.0,Pearch.AI,calvin-bach-31825416,PeopleGPT,brandonconnors,https://linkedin.com/in/calvin-bach-31825416,https://linkedin.com/in/brandonconnors,,
506,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,9.0,Exa.AI,ottilie-heidenreich-2b5a4524b,Pearch.AI,andybrody,https://linkedin.com/in/ottilie-heidenreich-2b5a4524b,https://linkedin.com/in/andybrody,,
424,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",1.0,LinkedIn,larisa-frederick-516b1797,PeopleGPT,mikeknudtsen,https://linkedin.com/in/larisa-frederick-516b1797,https://linkedin.com/in/mikeknudtsen,,
173,"Customer success managers with at least 3 years of experience who are located in the San Francisco Bay Area. I would like them to come from companies that are Series A, Series B, or Series C. They need to have worked in healthcare technology at a SAAS company",3.0,Exa.AI,ptran1,PeopleGPT,mmackin,https://linkedin.com/in/ptran1,https://linkedin.com/in/mmackin,,
777,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,5.0,LinkedIn,amine-benkhouya,PeopleGPT,davidjkim,https://linkedin.com/in/amine-benkhouya,https://linkedin.com/in/davidjkim,,
311,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,7.0,Pearch.AI,ijasmineali,Exa.AI,kamal-arjun-44b665139,https://linkedin.com/in/ijasmineali,https://linkedin.com/in/kamal-arjun-44b665139,,
238,Find me founders of California based tech companies that have from 10 to 300 employees and are currently actively hiring employees. But don't show me recruiters and don't show me those who work for recruitment agencies. Show me only people that currently are founders (and hide the ones that were founders someday but are not founders now.,0.0,PeopleGPT,jonnydreams,Exa.AI,ryan-cavalier-59597534,https://linkedin.com/in/jonnydreams,https://linkedin.com/in/ryan-cavalier-59597534,,
722,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",3.0,Exa.AI,sergio-garkusha,LinkedIn,dfkozlov,https://linkedin.com/in/sergio-garkusha,https://linkedin.com/in/dfkozlov,,
135,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",1.0,PeopleGPT,alexkkk,Pearch.AI,alexandrkovalyov,https://linkedin.com/in/alexkkk,https://linkedin.com/in/alexandrkovalyov,,
6,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",3.0,LinkedIn,dfkozlov,PeopleGPT,kirillshershen,https://linkedin.com/in/dfkozlov,https://linkedin.com/in/kirillshershen,,
581,Full-Stack Software Engineer who is an expert in Ruby on Rails who has worked for an early stage VC backed tech startup with respectable tenures with a bachelors in computer science. Only show people from the U.S.,9.0,LinkedIn,zain-i-711280210,Exa.AI,thomasfreemanusf,https://linkedin.com/in/zain-i-711280210,https://linkedin.com/in/thomasfreemanusf,,
485,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",0.0,Pearch.AI,sundayshields,LinkedIn,clint-maguire-1412b,https://linkedin.com/in/sundayshields,https://linkedin.com/in/clint-maguire-1412b,,
108,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",2.0,LinkedIn,karla-pereiraj,PeopleGPT,lpandong,https://linkedin.com/in/karla-pereiraj,https://linkedin.com/in/lpandong,,
778,"I am looking for a former FAANG recruiter, tech-savvy, willing to build a product that will fix hiring for product teams. Only show people from the U.S.",9.0,PeopleGPT,diannas,Exa.AI,johnjung,https://linkedin.com/in/diannas,https://linkedin.com/in/johnjung,,
420,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",2.0,PeopleGPT,satishbatchu,Exa.AI,gabecordova,https://linkedin.com/in/satishbatchu,https://linkedin.com/in/gabecordova,,
923,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",7.0,Exa.AI,yang-yang-65aa594b,LinkedIn,divya-bora-2ab3b0115,https://linkedin.com/in/yang-yang-65aa594b,https://linkedin.com/in/divya-bora-2ab3b0115,,
185,"I am looking for an ASIC Design Verification Engineer.  
Bachelor's or Master's degree in Electrical Engineering, Computer Engineering, or a related field.  Strong experience in chip design, including a good understanding of design verification"".  Proficiency in UVM (Universal Verification Methodology) and/or other verification methodologies.  Solid programming skills in Python, C, C++, Verilog, or SystemVerilog.  Ideal persona: problem-solver, proactive, innovative, thinks outside the box.
I am not interested in those who have frequent job changes. Only show people from the U.S.",8.0,Pearch.AI,shangyil,LinkedIn,kambiz-kam-zamani-21aa28a,https://linkedin.com/in/shangyil,https://linkedin.com/in/kambiz-kam-zamani-21aa28a,,
291,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",3.0,Exa.AI,lotusl2005,LinkedIn,pabloleal,https://linkedin.com/in/lotusl2005,https://linkedin.com/in/pabloleal,,
90,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",8.0,LinkedIn,robert-j-larison-cpa-pmp-b330a91b,Exa.AI,kelly-smith-8257b78,https://linkedin.com/in/robert-j-larison-cpa-pmp-b330a91b,https://linkedin.com/in/kelly-smith-8257b78,,
939,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",0.0,Exa.AI,mariocostanz,Pearch.AI,kellcanty,https://linkedin.com/in/mariocostanz,https://linkedin.com/in/kellcanty,,
448,"I am seeking founders, co-founders, or CEOs of companies founded in the last six years in the USA, specifically in the areas of tax automation, accounting, and company registration.",5.0,LinkedIn,kwoodenbrown,Pearch.AI,jaldama,https://linkedin.com/in/kwoodenbrown,https://linkedin.com/in/jaldama,,
547,I'm looking for a VP or Head of Sales for a health tech Series A startup Has successfully built and managed a team of 10 sales reps Ideally located in Los Angeles CA. This person needs to have at least 3 years of experience working as VP or Head of Sales.,2.0,PeopleGPT,christiandipietrantonio,Exa.AI,michael-g-237759150,https://linkedin.com/in/christiandipietrantonio,https://linkedin.com/in/michael-g-237759150,,
28,"Looking for C level or senior executives currently running innovation and strategy at large corporations. I only need senior level full time employees, avoid consultants. Only show people from the U.S.",9.0,PeopleGPT,nahrekhartoonian,Pearch.AI,shanlal,https://linkedin.com/in/nahrekhartoonian,https://linkedin.com/in/shanlal,,
532,Looking for a project manager who have built small teams from the scratch and who must have an experience in building simple BROWSER web games. Only show people from the U.S.,1.0,LinkedIn,seher-munivar,Pearch.AI,stevenleon,https://linkedin.com/in/seher-munivar,https://linkedin.com/in/stevenleon,,
903,Looking for in house recruiter based in san Francisco at top VC backed companies (between seed - series C) with under 3 years of experience out of college,1.0,LinkedIn,abhishek-tripathi-ba84aa23b,PeopleGPT,chirag-patel-12a0aa25a,https://linkedin.com/in/abhishek-tripathi-ba84aa23b,https://linkedin.com/in/chirag-patel-12a0aa25a,,
169,Seeking a CEO who co-founded a $1B startup. Only show people from the U.S.,8.0,PeopleGPT,drewkaplan,LinkedIn,walter-adote,https://linkedin.com/in/drewkaplan,https://linkedin.com/in/walter-adote,,
482,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",7.0,PeopleGPT,saurabhchachra,LinkedIn,nima-parsa-pd,https://linkedin.com/in/saurabhchachra,https://linkedin.com/in/nima-parsa-pd,,
707,"UX designer with respectable tenures in the bay area who has AI experience, early-stage tech company experience, and is focused on human centered design",7.0,LinkedIn,nima-parsa-pd,Exa.AI,aviuxd,https://linkedin.com/in/nima-parsa-pd,https://linkedin.com/in/aviuxd,,
148,VP of Marketing based in LA with strong understandings of data analytics,9.0,Exa.AI,syeasar,PeopleGPT,analytics-daniel-kim,https://linkedin.com/in/syeasar,https://linkedin.com/in/analytics-daniel-kim,,
792,VP of Marketing based in LA with strong understandings of data analytics,8.0,Exa.AI,sarah-jones-b4b608175,Pearch.AI,armen-rostamian,https://linkedin.com/in/sarah-jones-b4b608175,https://linkedin.com/in/armen-rostamian,,
326,Venture investor. Only show people from the U.S.,7.0,LinkedIn,paulina-szyzdek,PeopleGPT,michael-gazzolo-cfp®-caia-cfa-71308410,https://linkedin.com/in/paulina-szyzdek,https://linkedin.com/in/michael-gazzolo-cfp®-caia-cfa-71308410,,
872,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,5.0,LinkedIn,yvettemkennedy,Pearch.AI,stephanie-webb-3a96a72,https://linkedin.com/in/yvettemkennedy,https://linkedin.com/in/stephanie-webb-3a96a72,,
588,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,6.0,Pearch.AI,victoriagersh,LinkedIn,laura-rosa-hrleader,https://linkedin.com/in/victoriagersh,https://linkedin.com/in/laura-rosa-hrleader,,
440,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,1.0,Exa.AI,anita-chandrasekhar,LinkedIn,vera-korol,https://linkedin.com/in/anita-chandrasekhar,https://linkedin.com/in/vera-korol,,
500,a Head of People Performance for a SaaS company. They need to have experience in a big 4 consultancy and skilled at building processes and analysing data. Only show people from the U.S.,4.0,Exa.AI,lauren-rose-carrasco,Pearch.AI,tina-woodhart,https://linkedin.com/in/lauren-rose-carrasco,https://linkedin.com/in/tina-woodhart,,
145,a collective intelligence expert who can help me architect a new software. Only show people from the U.S.,9.0,Exa.AI,markwaser,LinkedIn,sidray,https://linkedin.com/in/markwaser,https://linkedin.com/in/sidray,,
628,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,0.0,Pearch.AI,lei-liu-a00a9363,PeopleGPT,mikehpark,https://linkedin.com/in/lei-liu-a00a9363,https://linkedin.com/in/mikehpark,,
56,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,8.0,Pearch.AI,chasekunz,Exa.AI,johnstechschulte,https://linkedin.com/in/chasekunz,https://linkedin.com/in/johnstechschulte,,
813,a perception engineer experienced with sensor fusion at a venture backed company with at least 5 years experience. Only show people from the U.S.,4.0,LinkedIn,dmitry-yashunin-934756104,PeopleGPT,ravichandramalapati,https://linkedin.com/in/dmitry-yashunin-934756104,https://linkedin.com/in/ravichandramalapati,,
895,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,7.0,PeopleGPT,rahulhrana,LinkedIn,camille-mcnatt,https://linkedin.com/in/rahulhrana,https://linkedin.com/in/camille-mcnatt,,
757,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,3.0,Exa.AI,james-thomas-68361377,LinkedIn,kevinwoconnell,https://linkedin.com/in/james-thomas-68361377,https://linkedin.com/in/kevinwoconnell,,
477,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,8.0,Exa.AI,melissa-pizor,LinkedIn,janine-henschel-cpc-312853145,https://linkedin.com/in/melissa-pizor,https://linkedin.com/in/janine-henschel-cpc-312853145,,
552,a revenue cycle management specialist who is familiar with startups. Only show people from the U.S.,6.0,PeopleGPT,lydia-hines-7361a9122,Pearch.AI,catherine-demchuk-2a9b0680,https://linkedin.com/in/lydia-hines-7361a9122,https://linkedin.com/in/catherine-demchuk-2a9b0680,,
990,digital marketer manager with experience in the biotech. Only show people from the U.S.,2.0,Exa.AI,sethtpreston,PeopleGPT,mikekakunda,https://linkedin.com/in/sethtpreston,https://linkedin.com/in/mikekakunda,,
541,digital marketer manager with experience in the biotech. Only show people from the U.S.,3.0,Exa.AI,williamrdietrich,PeopleGPT,caitlin-wells-93812524,https://linkedin.com/in/williamrdietrich,https://linkedin.com/in/caitlin-wells-93812524,,
316,digital marketer manager with experience in the biotech. Only show people from the U.S.,1.0,LinkedIn,leeasplund,Exa.AI,ken-kaiser-09526022,https://linkedin.com/in/leeasplund,https://linkedin.com/in/ken-kaiser-09526022,,
594,digital marketer manager with experience in the biotech. Only show people from the U.S.,0.0,Exa.AI,carlyelkins,PeopleGPT,andrewcerri,https://linkedin.com/in/carlyelkins,https://linkedin.com/in/andrewcerri,,
212,engineers with security clearance from top engineering programs. Only show people from the U.S.,7.0,Pearch.AI,jonathan-wright-18b07447,LinkedIn,mary-karimova-598290337,https://linkedin.com/in/jonathan-wright-18b07447,https://linkedin.com/in/mary-karimova-598290337,,
234,engineers with security clearance from top engineering programs. Only show people from the U.S.,8.0,PeopleGPT,chuckfelish,LinkedIn,apoorva-ramagiri-2a4b60229,https://linkedin.com/in/chuckfelish,https://linkedin.com/in/apoorva-ramagiri-2a4b60229,,
394,engineers with security clearance from top engineering programs. Only show people from the U.S.,6.0,PeopleGPT,wylie-mcevoy-4245286a,LinkedIn,dscarangella,https://linkedin.com/in/wylie-mcevoy-4245286a,https://linkedin.com/in/dscarangella,,
73,engineers with security clearance from top engineering programs. Only show people from the U.S.,5.0,Pearch.AI,joshua-snodgrass-a3a4184a,Exa.AI,sonny-lew-399700b,https://linkedin.com/in/joshua-snodgrass-a3a4184a,https://linkedin.com/in/sonny-lew-399700b,,
576,engineers with security clearance from top engineering programs. Only show people from the U.S.,9.0,PeopleGPT,ehhuang,Exa.AI,justin-j-fu,https://linkedin.com/in/ehhuang,https://linkedin.com/in/justin-j-fu,,
140,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,0.0,PeopleGPT,rachelchen12,LinkedIn,ddroushiotis,https://linkedin.com/in/rachelchen12,https://linkedin.com/in/ddroushiotis,,
144,for a CMO with crypto experience and with strong techincal background. Only show people from the U.S.,7.0,LinkedIn,andrewkleinonline,Exa.AI,lmayfield,https://linkedin.com/in/andrewkleinonline,https://linkedin.com/in/lmayfield,,
274,founders who sold their companies or did an IPO. Only show people from the U.S.,0.0,Exa.AI,harris-osserman,LinkedIn,staymuree,https://linkedin.com/in/harris-osserman,https://linkedin.com/in/staymuree,,
696,founders who sold their companies or did an IPO. Only show people from the U.S.,3.0,PeopleGPT,mashley,LinkedIn,luke-mcentee-0872aa132,https://linkedin.com/in/mashley,https://linkedin.com/in/luke-mcentee-0872aa132,,
352,founders who sold their companies or did an IPO. Only show people from the U.S.,0.0,Pearch.AI,benbotvinick,PeopleGPT,andrewlipovsky,https://linkedin.com/in/benbotvinick,https://linkedin.com/in/andrewlipovsky,,
405,founders who sold their companies or did an IPO. Only show people from the U.S.,8.0,Exa.AI,frankslootman,Pearch.AI,daniel-dykens-27a6b3,https://linkedin.com/in/frankslootman,https://linkedin.com/in/daniel-dykens-27a6b3,,
706,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,6.0,Pearch.AI,jordanbyron,PeopleGPT,ddavidsouthard,https://linkedin.com/in/jordanbyron,https://linkedin.com/in/ddavidsouthard,,
422,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,0.0,Pearch.AI,aboubacar-toure93,Exa.AI,ariel-baez-36853b26a,https://linkedin.com/in/aboubacar-toure93,https://linkedin.com/in/ariel-baez-36853b26a,,
774,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,2.0,LinkedIn,lorenzo-appolinaire-281224200,Exa.AI,rgnguyen,https://linkedin.com/in/lorenzo-appolinaire-281224200,https://linkedin.com/in/rgnguyen,,
705,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",2.0,PeopleGPT,sperepa,Exa.AI,noel-calhoun-462b0712,https://linkedin.com/in/sperepa,https://linkedin.com/in/noel-calhoun-462b0712,,
478,"looking for a CTO with experience in AI and machine learning, who has also led a team of 50+ developers. Bonus if they have a background in cybersecurity. Only show people from the U.S.",6.0,PeopleGPT,kushkhosla1,Pearch.AI,carltrudel,https://linkedin.com/in/kushkhosla1,https://linkedin.com/in/carltrudel,,
453,"owners and CEO of Amazon paid social agencies, who work with largest brands. Only show people from the U.S.",4.0,LinkedIn,egbe-iyamu-86053a160,Pearch.AI,sid-mikhail-47a1a5268,https://linkedin.com/in/egbe-iyamu-86053a160,https://linkedin.com/in/sid-mikhail-47a1a5268,,
300,product manager social referral and community mechanics in apps. Only show people from the U.S.,3.0,Pearch.AI,emilysteele12,LinkedIn,morgan-pastner-jaffe,https://linkedin.com/in/emilysteele12,https://linkedin.com/in/morgan-pastner-jaffe,,
910,product manager social referral and community mechanics in apps. Only show people from the U.S.,4.0,Exa.AI,daniel-uhm-99805670,Pearch.AI,kim-faria-wallace-a6183a212,https://linkedin.com/in/daniel-uhm-99805670,https://linkedin.com/in/kim-faria-wallace-a6183a212,,
164,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",1.0,LinkedIn,ming-deng-8a665510,PeopleGPT,rishi351reddy,https://linkedin.com/in/ming-deng-8a665510,https://linkedin.com/in/rishi351reddy,,
934,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",6.0,LinkedIn,hashimmuhammad,PeopleGPT,shawn-gonsalves-91b070273,https://linkedin.com/in/hashimmuhammad,https://linkedin.com/in/shawn-gonsalves-91b070273,,
728,"python developer with 5+ years of experience with experience in Django and React, also AWS, worked in JPMorgan. Only show people from the U.S.",5.0,PeopleGPT,tanusreemukherjee,LinkedIn,harris-jonson-980846256,https://linkedin.com/in/tanusreemukherjee,https://linkedin.com/in/harris-jonson-980846256,,
0,"python developer, russian speaking, 7+ years of experience. Only show people from the U.S.",0.0,PeopleGPT,ahcub,Exa.AI,maxim-proskurin,https://linkedin.com/in/ahcub,https://linkedin.com/in/maxim-proskurin,,
342,rust/go engineer with embedded coding experience for AI robotics startup Los Angeles. Only show people from the U.S.,8.0,LinkedIn,elliotsasson,Exa.AI,kaelinl,https://linkedin.com/in/elliotsasson,https://linkedin.com/in/kaelinl,,
193,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,2.0,Exa.AI,dallinanderson,Pearch.AI,kimiloluwa,https://linkedin.com/in/dallinanderson,https://linkedin.com/in/kimiloluwa,,
852,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,0.0,LinkedIn,staymuree,Exa.AI,amandabradford,https://linkedin.com/in/staymuree,https://linkedin.com/in/amandabradford,,
132,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,4.0,PeopleGPT,casperalexander,Pearch.AI,benjones250,https://linkedin.com/in/casperalexander,https://linkedin.com/in/benjones250,,
997,someone who has built and sold a startup that raised at least $2m. Good if they exited before. They need to have top education from United States. Only show people from the U.S.,9.0,PeopleGPT,peterhodges,LinkedIn,jose-valero-a0661b23b,https://linkedin.com/in/peterhodges,https://linkedin.com/in/jose-valero-a0661b23b,,
